Running on host gpu019
Using 8 Julia threads
Starting at Wed Feb 11 10:49:41 CET 2026
Loading Modules
Finished Loading Modules
Running Lux_AE_train.jl
Epoch 1/1000 | time=111.252s | train_loss=0.5621 | train_corr=(0.116, 0.122) | val_loss=0.5639 | val_corr=(0.061, 0.089) | test_loss=0.5647 | test_corr=(0.056, 0.094)
Epoch 2/1000 | time=0.568s | train_loss=0.5584 | train_corr=(0.284, 0.195) | val_loss=0.5474 | val_corr=(0.325, 0.15) | test_loss=0.5499 | test_corr=(0.328, 0.148)
Epoch 3/1000 | time=0.557s | train_loss=0.5388 | train_corr=(0.226, 0.213) | val_loss=0.5226 | val_corr=(0.315, 0.202) | test_loss=0.5241 | test_corr=(0.333, 0.201)
Epoch 4/1000 | time=0.557s | train_loss=0.4823 | train_corr=(0.458, 0.282) | val_loss=0.4885 | val_corr=(0.358, 0.309) | test_loss=0.4886 | test_corr=(0.39, 0.314)
Epoch 5/1000 | time=0.559s | train_loss=0.454 | train_corr=(0.532, 0.443) | val_loss=0.4533 | val_corr=(0.596, 0.416) | test_loss=0.4539 | test_corr=(0.614, 0.422)
Epoch 6/1000 | time=0.555s | train_loss=0.4247 | train_corr=(0.665, 0.442) | val_loss=0.3979 | val_corr=(0.694, 0.531) | test_loss=0.4071 | test_corr=(0.688, 0.532)
Epoch 7/1000 | time=0.563s | train_loss=0.3688 | train_corr=(0.787, 0.566) | val_loss=0.3663 | val_corr=(0.795, 0.57) | test_loss=0.3815 | test_corr=(0.768, 0.575)
Epoch 8/1000 | time=0.563s | train_loss=0.3396 | train_corr=(0.827, 0.627) | val_loss=0.3342 | val_corr=(0.827, 0.616) | test_loss=0.3492 | test_corr=(0.803, 0.629)
Epoch 9/1000 | time=0.565s | train_loss=0.3018 | train_corr=(0.89, 0.667) | val_loss=0.3373 | val_corr=(0.856, 0.585) | test_loss=0.35 | test_corr=(0.834, 0.606)
Epoch 10/1000 | time=0.543s | train_loss=0.3029 | train_corr=(0.879, 0.657) | val_loss=0.3224 | val_corr=(0.858, 0.664) | test_loss=0.3453 | test_corr=(0.818, 0.656)
Epoch 11/1000 | time=0.542s | train_loss=0.3018 | train_corr=(0.883, 0.664) | val_loss=0.293 | val_corr=(0.896, 0.684) | test_loss=0.3158 | test_corr=(0.865, 0.678)
Epoch 12/1000 | time=0.548s | train_loss=0.2991 | train_corr=(0.869, 0.715) | val_loss=0.2796 | val_corr=(0.877, 0.723) | test_loss=0.3081 | test_corr=(0.84, 0.712)
Epoch 13/1000 | time=0.546s | train_loss=0.2845 | train_corr=(0.884, 0.717) | val_loss=0.2785 | val_corr=(0.902, 0.723) | test_loss=0.3126 | test_corr=(0.857, 0.712)
Epoch 14/1000 | time=0.541s | train_loss=0.2428 | train_corr=(0.916, 0.755) | val_loss=0.2483 | val_corr=(0.92, 0.738) | test_loss=0.2876 | test_corr=(0.869, 0.72)
Epoch 15/1000 | time=0.543s | train_loss=0.2492 | train_corr=(0.916, 0.73) | val_loss=0.2424 | val_corr=(0.931, 0.743) | test_loss=0.2805 | test_corr=(0.886, 0.725)
Epoch 16/1000 | time=0.543s | train_loss=0.2392 | train_corr=(0.928, 0.747) | val_loss=0.2426 | val_corr=(0.923, 0.745) | test_loss=0.2869 | test_corr=(0.869, 0.728)
Epoch 17/1000 | time=0.543s | train_loss=0.2351 | train_corr=(0.925, 0.752) | val_loss=0.2245 | val_corr=(0.934, 0.776) | test_loss=0.2678 | test_corr=(0.886, 0.756)
Epoch 18/1000 | time=0.544s | train_loss=0.2225 | train_corr=(0.931, 0.813) | val_loss=0.2254 | val_corr=(0.919, 0.799) | test_loss=0.2631 | test_corr=(0.873, 0.782)
Epoch 19/1000 | time=0.546s | train_loss=0.2201 | train_corr=(0.932, 0.771) | val_loss=0.2219 | val_corr=(0.923, 0.783) | test_loss=0.2657 | test_corr=(0.878, 0.76)
Epoch 20/1000 | time=0.544s | train_loss=0.2029 | train_corr=(0.931, 0.833) | val_loss=0.2119 | val_corr=(0.927, 0.803) | test_loss=0.2553 | test_corr=(0.883, 0.782)
Epoch 21/1000 | time=0.544s | train_loss=0.195 | train_corr=(0.94, 0.824) | val_loss=0.2108 | val_corr=(0.931, 0.78) | test_loss=0.2561 | test_corr=(0.885, 0.764)
Epoch 22/1000 | time=0.549s | train_loss=0.2286 | train_corr=(0.913, 0.773) | val_loss=0.2033 | val_corr=(0.929, 0.821) | test_loss=0.2546 | test_corr=(0.873, 0.797)
Epoch 23/1000 | time=0.546s | train_loss=0.1969 | train_corr=(0.927, 0.828) | val_loss=0.1884 | val_corr=(0.932, 0.855) | test_loss=0.2348 | test_corr=(0.885, 0.833)
Epoch 24/1000 | time=0.541s | train_loss=0.1818 | train_corr=(0.936, 0.871) | val_loss=0.179 | val_corr=(0.934, 0.875) | test_loss=0.2306 | test_corr=(0.887, 0.846)
Epoch 25/1000 | time=0.541s | train_loss=0.1721 | train_corr=(0.918, 0.914) | val_loss=0.1668 | val_corr=(0.921, 0.919) | test_loss=0.2223 | test_corr=(0.864, 0.881)
Epoch 26/1000 | time=0.542s | train_loss=0.158 | train_corr=(0.936, 0.928) | val_loss=0.1518 | val_corr=(0.934, 0.933) | test_loss=0.2123 | test_corr=(0.878, 0.898)
Epoch 27/1000 | time=0.544s | train_loss=0.1577 | train_corr=(0.924, 0.934) | val_loss=0.1489 | val_corr=(0.933, 0.939) | test_loss=0.1997 | test_corr=(0.887, 0.903)
Epoch 28/1000 | time=0.542s | train_loss=0.1624 | train_corr=(0.925, 0.917) | val_loss=0.1425 | val_corr=(0.926, 0.948) | test_loss=0.1968 | test_corr=(0.875, 0.919)
Epoch 29/1000 | time=0.543s | train_loss=0.1404 | train_corr=(0.943, 0.953) | val_loss=0.1379 | val_corr=(0.943, 0.949) | test_loss=0.1962 | test_corr=(0.894, 0.916)
Epoch 30/1000 | time=0.547s | train_loss=0.1508 | train_corr=(0.932, 0.932) | val_loss=0.1417 | val_corr=(0.932, 0.943) | test_loss=0.2061 | test_corr=(0.875, 0.901)
Epoch 31/1000 | time=0.545s | train_loss=0.1245 | train_corr=(0.947, 0.958) | val_loss=0.1328 | val_corr=(0.942, 0.95) | test_loss=0.1967 | test_corr=(0.888, 0.909)
Epoch 32/1000 | time=0.545s | train_loss=0.1271 | train_corr=(0.935, 0.96) | val_loss=0.1288 | val_corr=(0.939, 0.957) | test_loss=0.1935 | test_corr=(0.884, 0.923)
Epoch 33/1000 | time=0.543s | train_loss=0.1318 | train_corr=(0.937, 0.964) | val_loss=0.1311 | val_corr=(0.938, 0.957) | test_loss=0.1995 | test_corr=(0.877, 0.917)
Epoch 34/1000 | time=0.547s | train_loss=0.1202 | train_corr=(0.948, 0.962) | val_loss=0.1328 | val_corr=(0.945, 0.957) | test_loss=0.2012 | test_corr=(0.889, 0.919)
Epoch 35/1000 | time=0.536s | train_loss=0.132 | train_corr=(0.94, 0.954) | val_loss=0.1201 | val_corr=(0.945, 0.96) | test_loss=0.1923 | test_corr=(0.886, 0.915)
Epoch 36/1000 | time=0.547s | train_loss=0.1337 | train_corr=(0.942, 0.953) | val_loss=0.134 | val_corr=(0.938, 0.953) | test_loss=0.1946 | test_corr=(0.887, 0.919)
