Running on host gpu014
Using 12 Julia threads
Starting at Thu Apr  9 16:38:41 CEST 2026
Loading Modules
Finished Loading Modules
Running hpc_AENODE_retrain.jl
Epoch 1/400 | time=118.572s | train_loss=0.8217 | train_corr=(0.364, 0.025) | val_loss=0.825 | val_corr=(0.368, 0.013) | test_loss=0.8238 | test_corr=(0.368, 0.017)
Epoch 2/400 | time=0.661s | train_loss=0.5102 | train_corr=(0.333, -0.022) | val_loss=0.5289 | val_corr=(0.294, 0.004) | test_loss=0.5285 | test_corr=(0.298, 0.014)
Epoch 3/400 | time=0.65s | train_loss=0.4157 | train_corr=(0.447, -0.001) | val_loss=0.4094 | val_corr=(0.476, 0.012) | test_loss=0.4078 | test_corr=(0.48, 0.024)
Epoch 4/400 | time=0.656s | train_loss=0.3729 | train_corr=(0.541, -0.012) | val_loss=0.4159 | val_corr=(0.507, -0.016) | test_loss=0.4128 | test_corr=(0.508, -0.004)
Epoch 5/400 | time=0.656s | train_loss=0.3881 | train_corr=(0.507, 0.015) | val_loss=0.3801 | val_corr=(0.514, 0.014) | test_loss=0.3802 | test_corr=(0.513, 0.01)
Epoch 6/400 | time=0.65s | train_loss=0.3819 | train_corr=(0.52, 0.034) | val_loss=0.3747 | val_corr=(0.535, 0.026) | test_loss=0.3745 | test_corr=(0.536, 0.016)
Epoch 7/400 | time=0.653s | train_loss=0.3639 | train_corr=(0.562, 0.034) | val_loss=0.3696 | val_corr=(0.544, 0.033) | test_loss=0.3694 | test_corr=(0.541, 0.022)
Epoch 8/400 | time=0.652s | train_loss=0.3677 | train_corr=(0.546, 0.009) | val_loss=0.3655 | val_corr=(0.55, 0.034) | test_loss=0.3656 | test_corr=(0.547, 0.022)
Epoch 9/400 | time=0.651s | train_loss=0.3556 | train_corr=(0.568, 0.035) | val_loss=0.3632 | val_corr=(0.559, 0.044) | test_loss=0.3638 | test_corr=(0.557, 0.036)
Epoch 10/400 | time=0.653s | train_loss=0.3673 | train_corr=(0.552, 0.044) | val_loss=0.3607 | val_corr=(0.559, 0.047) | test_loss=0.3608 | test_corr=(0.556, 0.04)
Epoch 11/400 | time=0.647s | train_loss=0.3565 | train_corr=(0.557, 0.059) | val_loss=0.3617 | val_corr=(0.557, 0.055) | test_loss=0.3627 | test_corr=(0.554, 0.049)
