Running on host gpu016
Using 8 Julia threads
Starting at Thu Apr  2 12:21:01 CEST 2026
Loading Modules
Finished Loading Modules
Running Lux_AE_train.jl

Training AE for 1000 epochs with λdiv=1000.0, λcurl=100.0)
Epoch 1/1000 | time=123.649s | train_loss=0.8178 | train_corr=(0.365, 0.024) | val_loss=0.8228 | val_corr=(0.368, 0.014) | test_loss=0.8216 | test_corr=(0.368, 0.018)
Epoch 2/1000 | time=0.625s | train_loss=0.6293 | train_corr=(0.285, -0.008) | val_loss=0.5667 | val_corr=(0.407, 0.01) | test_loss=0.5644 | test_corr=(0.413, 0.021)
Epoch 3/1000 | time=0.636s | train_loss=0.4091 | train_corr=(0.481, 0.0) | val_loss=0.4051 | val_corr=(0.49, 0.011) | test_loss=0.4033 | test_corr=(0.499, 0.024)
Epoch 4/1000 | time=0.619s | train_loss=0.372 | train_corr=(0.55, -0.007) | val_loss=0.3784 | val_corr=(0.543, -0.019) | test_loss=0.3792 | test_corr=(0.539, -0.007)
Epoch 5/1000 | time=0.631s | train_loss=0.3666 | train_corr=(0.549, 0.02) | val_loss=0.3693 | val_corr=(0.554, 0.026) | test_loss=0.3696 | test_corr=(0.553, 0.023)
Epoch 6/1000 | time=0.621s | train_loss=0.3733 | train_corr=(0.55, 0.034) | val_loss=0.3684 | val_corr=(0.555, 0.029) | test_loss=0.3676 | test_corr=(0.552, 0.02)
Epoch 7/1000 | time=0.617s | train_loss=0.3592 | train_corr=(0.572, 0.027) | val_loss=0.3628 | val_corr=(0.557, 0.039) | test_loss=0.3637 | test_corr=(0.554, 0.028)
Epoch 8/1000 | time=0.621s | train_loss=0.3625 | train_corr=(0.554, 0.007) | val_loss=0.3597 | val_corr=(0.556, 0.05) | test_loss=0.3598 | test_corr=(0.554, 0.039)
Epoch 9/1000 | time=0.639s | train_loss=0.3508 | train_corr=(0.572, 0.057) | val_loss=0.3588 | val_corr=(0.558, 0.065) | test_loss=0.3588 | test_corr=(0.555, 0.056)
Epoch 10/1000 | time=0.628s | train_loss=0.3631 | train_corr=(0.554, 0.067) | val_loss=0.3567 | val_corr=(0.563, 0.073) | test_loss=0.3566 | test_corr=(0.56, 0.067)
Epoch 11/1000 | time=0.638s | train_loss=0.3546 | train_corr=(0.561, 0.1) | val_loss=0.357 | val_corr=(0.56, 0.085) | test_loss=0.3565 | test_corr=(0.557, 0.08)
Epoch 12/1000 | time=0.627s | train_loss=0.3494 | train_corr=(0.57, 0.094) | val_loss=0.3539 | val_corr=(0.571, 0.089) | test_loss=0.3552 | test_corr=(0.567, 0.088)
Epoch 13/1000 | time=0.643s | train_loss=0.3466 | train_corr=(0.582, 0.103) | val_loss=0.3566 | val_corr=(0.57, 0.098) | test_loss=0.3578 | test_corr=(0.564, 0.097)
Epoch 14/1000 | time=0.626s | train_loss=0.3429 | train_corr=(0.594, 0.122) | val_loss=0.3604 | val_corr=(0.563, 0.111) | test_loss=0.3614 | test_corr=(0.558, 0.109)
Epoch 15/1000 | time=0.643s | train_loss=0.3572 | train_corr=(0.566, 0.135) | val_loss=0.3547 | val_corr=(0.565, 0.133) | test_loss=0.3547 | test_corr=(0.562, 0.128)
Epoch 16/1000 | time=0.635s | train_loss=0.3443 | train_corr=(0.584, 0.135) | val_loss=0.3501 | val_corr=(0.572, 0.139) | test_loss=0.3498 | test_corr=(0.567, 0.137)
