Running on host gpu014
Using 8 Julia threads
Starting at Thu Apr  9 14:46:59 CEST 2026
Loading Modules
Finished Loading Modules
Running hpc_AENODE_retrain.jl
Epoch 1/200 | time=114.937s | train_loss=0.8182 | train_corr=(0.365, 0.024) | val_loss=0.8229 | val_corr=(0.368, 0.014) | test_loss=0.8217 | test_corr=(0.368, 0.018)
Epoch 2/200 | time=0.692s | train_loss=0.6067 | train_corr=(0.286, -0.008) | val_loss=0.5259 | val_corr=(0.4, 0.012) | test_loss=0.5235 | test_corr=(0.405, 0.022)
Epoch 3/200 | time=0.671s | train_loss=0.4119 | train_corr=(0.466, -0.004) | val_loss=0.4071 | val_corr=(0.475, 0.012) | test_loss=0.4057 | test_corr=(0.483, 0.024)
Epoch 4/200 | time=0.672s | train_loss=0.3756 | train_corr=(0.525, 0.005) | val_loss=0.399 | val_corr=(0.524, 0.003) | test_loss=0.4006 | test_corr=(0.521, 0.012)
Epoch 5/200 | time=0.665s | train_loss=0.3784 | train_corr=(0.511, 0.02) | val_loss=0.3771 | val_corr=(0.526, 0.025) | test_loss=0.3757 | test_corr=(0.528, 0.02)
Epoch 6/200 | time=0.661s | train_loss=0.3794 | train_corr=(0.531, 0.041) | val_loss=0.3698 | val_corr=(0.545, 0.036) | test_loss=0.3696 | test_corr=(0.543, 0.025)
Epoch 7/200 | time=0.659s | train_loss=0.3608 | train_corr=(0.571, 0.036) | val_loss=0.3663 | val_corr=(0.552, 0.035) | test_loss=0.367 | test_corr=(0.55, 0.024)
Epoch 8/200 | time=0.666s | train_loss=0.3659 | train_corr=(0.551, -0.018) | val_loss=0.363 | val_corr=(0.555, 0.037) | test_loss=0.3634 | test_corr=(0.554, 0.028)
Epoch 9/200 | time=0.673s | train_loss=0.3534 | train_corr=(0.57, 0.05) | val_loss=0.3609 | val_corr=(0.557, 0.046) | test_loss=0.3615 | test_corr=(0.554, 0.041)
Epoch 10/200 | time=0.666s | train_loss=0.3651 | train_corr=(0.55, 0.004) | val_loss=0.3586 | val_corr=(0.558, 0.046) | test_loss=0.3587 | test_corr=(0.556, 0.045)
Epoch 11/200 | time=0.673s | train_loss=0.3554 | train_corr=(0.554, 0.062) | val_loss=0.3592 | val_corr=(0.557, 0.059) | test_loss=0.3599 | test_corr=(0.553, 0.058)
Epoch 12/200 | time=0.668s | train_loss=0.3521 | train_corr=(0.568, 0.08) | val_loss=0.357 | val_corr=(0.568, 0.059) | test_loss=0.3568 | test_corr=(0.567, 0.059)
Epoch 13/200 | time=0.67s | train_loss=0.3475 | train_corr=(0.586, 0.059) | val_loss=0.3554 | val_corr=(0.565, 0.071) | test_loss=0.3565 | test_corr=(0.559, 0.072)
Epoch 14/200 | time=0.661s | train_loss=0.346 | train_corr=(0.583, 0.058) | val_loss=0.3524 | val_corr=(0.564, 0.079) | test_loss=0.3531 | test_corr=(0.56, 0.08)
Epoch 15/200 | time=0.659s | train_loss=0.3529 | train_corr=(0.562, 0.09) | val_loss=0.3515 | val_corr=(0.566, 0.09) | test_loss=0.3522 | test_corr=(0.559, 0.09)
Epoch 16/200 | time=0.664s | train_loss=0.3464 | train_corr=(0.584, 0.106) | val_loss=0.3504 | val_corr=(0.568, 0.095) | test_loss=0.3507 | test_corr=(0.565, 0.095)
Epoch 17/200 | time=0.66s | train_loss=0.3491 | train_corr=(0.571, 0.1) | val_loss=0.3492 | val_corr=(0.576, 0.099) | test_loss=0.3515 | test_corr=(0.568, 0.1)
Epoch 18/200 | time=0.665s | train_loss=0.3404 | train_corr=(0.587, 0.095) | val_loss=0.3455 | val_corr=(0.586, 0.103) | test_loss=0.3478 | test_corr=(0.578, 0.104)
Epoch 19/200 | time=0.659s | train_loss=0.3421 | train_corr=(0.585, 0.114) | val_loss=0.3555 | val_corr=(0.587, 0.11) | test_loss=0.359 | test_corr=(0.577, 0.11)
Epoch 20/200 | time=0.655s | train_loss=0.343 | train_corr=(0.596, 0.12) | val_loss=0.3426 | val_corr=(0.6, 0.114) | test_loss=0.3448 | test_corr=(0.588, 0.114)
Epoch 21/200 | time=0.656s | train_loss=0.3369 | train_corr=(0.606, 0.129) | val_loss=0.3361 | val_corr=(0.612, 0.123) | test_loss=0.3389 | test_corr=(0.601, 0.121)
Epoch 22/200 | time=0.65s | train_loss=0.3287 | train_corr=(0.628, 0.177) | val_loss=0.3321 | val_corr=(0.614, 0.158) | test_loss=0.3348 | test_corr=(0.602, 0.155)
Epoch 23/200 | time=0.638s | train_loss=0.3235 | train_corr=(0.63, 0.183) | val_loss=0.327 | val_corr=(0.622, 0.213) | test_loss=0.3292 | test_corr=(0.612, 0.206)
Epoch 24/200 | time=0.644s | train_loss=0.3245 | train_corr=(0.632, 0.273) | val_loss=0.3225 | val_corr=(0.628, 0.28) | test_loss=0.3245 | test_corr=(0.617, 0.27)
Epoch 25/200 | time=0.64s | train_loss=0.32 | train_corr=(0.643, 0.329) | val_loss=0.3224 | val_corr=(0.634, 0.409) | test_loss=0.3237 | test_corr=(0.622, 0.384)
Epoch 26/200 | time=0.642s | train_loss=0.3132 | train_corr=(0.626, 0.441) | val_loss=0.3081 | val_corr=(0.642, 0.484) | test_loss=0.3118 | test_corr=(0.633, 0.458)
Epoch 27/200 | time=0.653s | train_loss=0.3057 | train_corr=(0.636, 0.528) | val_loss=0.3012 | val_corr=(0.657, 0.569) | test_loss=0.3073 | test_corr=(0.649, 0.54)
Epoch 28/200 | time=0.653s | train_loss=0.3015 | train_corr=(0.664, 0.579) | val_loss=0.2917 | val_corr=(0.666, 0.648) | test_loss=0.2957 | test_corr=(0.657, 0.609)
Epoch 29/200 | time=0.653s | train_loss=0.2785 | train_corr=(0.689, 0.711) | val_loss=0.2832 | val_corr=(0.685, 0.72) | test_loss=0.2881 | test_corr=(0.681, 0.709)
Epoch 30/200 | time=0.646s | train_loss=0.286 | train_corr=(0.675, 0.698) | val_loss=0.2883 | val_corr=(0.669, 0.646) | test_loss=0.2884 | test_corr=(0.672, 0.656)
Epoch 31/200 | time=0.617s | train_loss=0.2666 | train_corr=(0.721, 0.708) | val_loss=0.2637 | val_corr=(0.709, 0.787) | test_loss=0.271 | test_corr=(0.697, 0.776)
Epoch 32/200 | time=0.62s | train_loss=0.2537 | train_corr=(0.7, 0.822) | val_loss=0.2498 | val_corr=(0.71, 0.837) | test_loss=0.2569 | test_corr=(0.697, 0.808)
Epoch 33/200 | time=0.62s | train_loss=0.2466 | train_corr=(0.717, 0.841) | val_loss=0.2434 | val_corr=(0.727, 0.862) | test_loss=0.2481 | test_corr=(0.718, 0.841)
Epoch 34/200 | time=0.638s | train_loss=0.2314 | train_corr=(0.74, 0.864) | val_loss=0.2311 | val_corr=(0.736, 0.865) | test_loss=0.2413 | test_corr=(0.725, 0.843)
Epoch 35/200 | time=0.636s | train_loss=0.237 | train_corr=(0.751, 0.877) | val_loss=0.2282 | val_corr=(0.749, 0.881) | test_loss=0.2381 | test_corr=(0.735, 0.86)
Epoch 36/200 | time=0.622s | train_loss=0.2191 | train_corr=(0.758, 0.883) | val_loss=0.2209 | val_corr=(0.758, 0.898) | test_loss=0.2292 | test_corr=(0.744, 0.87)
Epoch 37/200 | time=0.622s | train_loss=0.2097 | train_corr=(0.767, 0.912) | val_loss=0.2105 | val_corr=(0.771, 0.906) | test_loss=0.2224 | test_corr=(0.755, 0.875)
Epoch 38/200 | time=0.622s | train_loss=0.2026 | train_corr=(0.791, 0.92) | val_loss=0.1981 | val_corr=(0.781, 0.925) | test_loss=0.2107 | test_corr=(0.764, 0.898)
Epoch 39/200 | time=0.622s | train_loss=0.2016 | train_corr=(0.781, 0.926) | val_loss=0.1988 | val_corr=(0.785, 0.925) | test_loss=0.2126 | test_corr=(0.764, 0.897)
