Running on host gpu016
Using 12 Julia threads
Starting at Fri Apr 10 15:32:52 CEST 2026
Loading Modules
Finished Loading Modules
Running hpc_AENODE_retrain.jl
Epoch 1/400 | time=123.464s | train_loss=0.818 | train_corr=(0.365, 0.024) | val_loss=0.8228 | val_corr=(0.368, 0.014) | test_loss=0.8216 | test_corr=(0.368, 0.018)
Epoch 2/400 | time=0.696s | train_loss=0.6233 | train_corr=(0.286, -0.008) | val_loss=0.5457 | val_corr=(0.407, 0.011) | test_loss=0.5431 | test_corr=(0.413, 0.022)
Epoch 3/400 | time=0.663s | train_loss=0.4116 | train_corr=(0.482, 0.0) | val_loss=0.4028 | val_corr=(0.481, 0.011) | test_loss=0.401 | test_corr=(0.489, 0.023)
Epoch 4/400 | time=0.681s | train_loss=0.3709 | train_corr=(0.531, -0.007) | val_loss=0.3767 | val_corr=(0.522, -0.007) | test_loss=0.3754 | test_corr=(0.524, 0.005)
Epoch 5/400 | time=0.674s | train_loss=0.3661 | train_corr=(0.543, 0.008) | val_loss=0.3702 | val_corr=(0.547, 0.019) | test_loss=0.3693 | test_corr=(0.546, 0.016)
Epoch 6/400 | time=0.699s | train_loss=0.3724 | train_corr=(0.549, 0.036) | val_loss=0.3657 | val_corr=(0.558, 0.028) | test_loss=0.3654 | test_corr=(0.556, 0.018)
Epoch 7/400 | time=0.671s | train_loss=0.3564 | train_corr=(0.575, 0.037) | val_loss=0.3614 | val_corr=(0.553, 0.03) | test_loss=0.3615 | test_corr=(0.551, 0.019)
Epoch 8/400 | time=0.686s | train_loss=0.3615 | train_corr=(0.55, 0.001) | val_loss=0.3584 | val_corr=(0.556, 0.038) | test_loss=0.359 | test_corr=(0.554, 0.028)
Epoch 9/400 | time=0.667s | train_loss=0.3487 | train_corr=(0.574, 0.061) | val_loss=0.3563 | val_corr=(0.563, 0.052) | test_loss=0.3568 | test_corr=(0.559, 0.047)
Epoch 10/400 | time=0.691s | train_loss=0.3601 | train_corr=(0.557, 0.03) | val_loss=0.3543 | val_corr=(0.566, 0.06) | test_loss=0.3546 | test_corr=(0.562, 0.056)
Epoch 11/400 | time=0.664s | train_loss=0.3528 | train_corr=(0.567, 0.065) | val_loss=0.3531 | val_corr=(0.567, 0.069) | test_loss=0.3537 | test_corr=(0.561, 0.067)
Epoch 12/400 | time=0.692s | train_loss=0.3486 | train_corr=(0.567, 0.095) | val_loss=0.3559 | val_corr=(0.564, 0.073) | test_loss=0.3555 | test_corr=(0.563, 0.07)
Epoch 13/400 | time=0.671s | train_loss=0.3439 | train_corr=(0.589, 0.071) | val_loss=0.3506 | val_corr=(0.571, 0.084) | test_loss=0.3512 | test_corr=(0.566, 0.083)
Epoch 14/400 | time=0.689s | train_loss=0.3409 | train_corr=(0.592, 0.083) | val_loss=0.3516 | val_corr=(0.569, 0.089) | test_loss=0.3528 | test_corr=(0.563, 0.089)
Epoch 15/400 | time=0.667s | train_loss=0.3523 | train_corr=(0.569, 0.104) | val_loss=0.3496 | val_corr=(0.574, 0.098) | test_loss=0.3509 | test_corr=(0.568, 0.097)
Epoch 16/400 | time=0.674s | train_loss=0.3422 | train_corr=(0.583, 0.127) | val_loss=0.3469 | val_corr=(0.571, 0.115) | test_loss=0.348 | test_corr=(0.566, 0.113)
Epoch 17/400 | time=0.669s | train_loss=0.3454 | train_corr=(0.574, 0.106) | val_loss=0.3458 | val_corr=(0.573, 0.12) | test_loss=0.3472 | test_corr=(0.567, 0.119)
Epoch 18/400 | time=0.666s | train_loss=0.3416 | train_corr=(0.583, 0.117) | val_loss=0.3483 | val_corr=(0.576, 0.126) | test_loss=0.3508 | test_corr=(0.568, 0.127)
Epoch 19/400 | time=0.666s | train_loss=0.3382 | train_corr=(0.582, 0.141) | val_loss=0.3425 | val_corr=(0.582, 0.138) | test_loss=0.3443 | test_corr=(0.576, 0.138)
Epoch 20/400 | time=0.659s | train_loss=0.3475 | train_corr=(0.577, 0.157) | val_loss=0.338 | val_corr=(0.588, 0.156) | test_loss=0.3401 | test_corr=(0.577, 0.155)
Epoch 21/400 | time=0.672s | train_loss=0.3347 | train_corr=(0.589, 0.164) | val_loss=0.3343 | val_corr=(0.596, 0.155) | test_loss=0.3359 | test_corr=(0.587, 0.152)
Epoch 22/400 | time=0.671s | train_loss=0.3278 | train_corr=(0.608, 0.158) | val_loss=0.3314 | val_corr=(0.597, 0.166) | test_loss=0.3335 | test_corr=(0.588, 0.161)
Epoch 23/400 | time=0.663s | train_loss=0.3396 | train_corr=(0.609, 0.186) | val_loss=0.3295 | val_corr=(0.609, 0.174) | test_loss=0.3311 | test_corr=(0.598, 0.173)
Epoch 24/400 | time=0.664s | train_loss=0.3267 | train_corr=(0.613, 0.194) | val_loss=0.3294 | val_corr=(0.617, 0.203) | test_loss=0.3305 | test_corr=(0.607, 0.197)
Epoch 25/400 | time=0.665s | train_loss=0.3153 | train_corr=(0.632, 0.236) | val_loss=0.3197 | val_corr=(0.626, 0.245) | test_loss=0.3221 | test_corr=(0.616, 0.234)
Epoch 26/400 | time=0.65s | train_loss=0.3186 | train_corr=(0.621, 0.284) | val_loss=0.3182 | val_corr=(0.63, 0.286) | test_loss=0.3226 | test_corr=(0.618, 0.277)
Epoch 27/400 | time=0.657s | train_loss=0.3162 | train_corr=(0.62, 0.304) | val_loss=0.3149 | val_corr=(0.637, 0.334) | test_loss=0.3201 | test_corr=(0.625, 0.326)
Epoch 28/400 | time=0.667s | train_loss=0.3164 | train_corr=(0.632, 0.361) | val_loss=0.3071 | val_corr=(0.639, 0.422) | test_loss=0.3101 | test_corr=(0.629, 0.402)
Epoch 29/400 | time=0.674s | train_loss=0.3007 | train_corr=(0.649, 0.458) | val_loss=0.303 | val_corr=(0.652, 0.468) | test_loss=0.3091 | test_corr=(0.64, 0.45)
Epoch 30/400 | time=0.664s | train_loss=0.3035 | train_corr=(0.663, 0.54) | val_loss=0.2891 | val_corr=(0.665, 0.566) | test_loss=0.293 | test_corr=(0.654, 0.536)
Epoch 31/400 | time=0.666s | train_loss=0.278 | train_corr=(0.696, 0.687) | val_loss=0.2854 | val_corr=(0.676, 0.673) | test_loss=0.2919 | test_corr=(0.67, 0.653)
Epoch 32/400 | time=0.658s | train_loss=0.2739 | train_corr=(0.688, 0.712) | val_loss=0.2632 | val_corr=(0.689, 0.75) | test_loss=0.2692 | test_corr=(0.68, 0.726)
Epoch 33/400 | time=0.662s | train_loss=0.255 | train_corr=(0.698, 0.824) | val_loss=0.2595 | val_corr=(0.705, 0.801) | test_loss=0.2622 | test_corr=(0.699, 0.783)
Epoch 34/400 | time=0.658s | train_loss=0.256 | train_corr=(0.718, 0.835) | val_loss=0.2553 | val_corr=(0.712, 0.837) | test_loss=0.2668 | test_corr=(0.703, 0.809)
Epoch 35/400 | time=0.675s | train_loss=0.2529 | train_corr=(0.724, 0.793) | val_loss=0.2495 | val_corr=(0.71, 0.822) | test_loss=0.2591 | test_corr=(0.705, 0.803)
Epoch 36/400 | time=0.668s | train_loss=0.2372 | train_corr=(0.729, 0.841) | val_loss=0.2426 | val_corr=(0.724, 0.853) | test_loss=0.2474 | test_corr=(0.718, 0.827)
Epoch 37/400 | time=0.635s | train_loss=0.2245 | train_corr=(0.738, 0.886) | val_loss=0.2225 | val_corr=(0.745, 0.885) | test_loss=0.23 | test_corr=(0.735, 0.86)
Epoch 38/400 | time=0.621s | train_loss=0.2132 | train_corr=(0.766, 0.882) | val_loss=0.2091 | val_corr=(0.761, 0.903) | test_loss=0.2213 | test_corr=(0.748, 0.87)
