Running on host gpu012
Using 8 Julia threads
Starting at Wed Apr  8 21:00:27 CEST 2026
Loading Modules
Finished Loading Modules
Running hpc_AENODE_train.jl

Training AE for 200 epochs with λdiv=1000.0, λcurl=100.0)
Epoch 1/200 | time=108.886s | train_loss=0.8176 | train_corr=(0.365, 0.025) | val_loss=0.8226 | val_corr=(0.368, 0.014) | test_loss=0.8214 | test_corr=(0.368, 0.018)
Epoch 2/200 | time=0.651s | train_loss=0.6582 | train_corr=(0.288, -0.009) | val_loss=0.5784 | val_corr=(0.416, 0.003) | test_loss=0.5764 | test_corr=(0.421, 0.014)
Epoch 3/200 | time=0.652s | train_loss=0.414 | train_corr=(0.449, -0.006) | val_loss=0.4089 | val_corr=(0.484, 0.003) | test_loss=0.4077 | test_corr=(0.49, 0.016)
Epoch 4/200 | time=0.661s | train_loss=0.373 | train_corr=(0.545, -0.012) | val_loss=0.3809 | val_corr=(0.539, -0.014) | test_loss=0.3823 | test_corr=(0.535, -0.002)
Epoch 5/200 | time=0.663s | train_loss=0.3676 | train_corr=(0.544, 0.024) | val_loss=0.3693 | val_corr=(0.556, 0.024) | test_loss=0.3704 | test_corr=(0.552, 0.021)
Epoch 6/200 | time=0.669s | train_loss=0.3723 | train_corr=(0.543, 0.035) | val_loss=0.3651 | val_corr=(0.555, 0.031) | test_loss=0.3657 | test_corr=(0.552, 0.021)
Epoch 7/200 | time=0.649s | train_loss=0.3591 | train_corr=(0.568, 0.035) | val_loss=0.3635 | val_corr=(0.553, 0.036) | test_loss=0.3647 | test_corr=(0.551, 0.026)
Epoch 8/200 | time=0.656s | train_loss=0.3671 | train_corr=(0.551, -0.005) | val_loss=0.3638 | val_corr=(0.56, 0.039) | test_loss=0.3655 | test_corr=(0.555, 0.032)
Epoch 9/200 | time=0.667s | train_loss=0.3527 | train_corr=(0.569, 0.041) | val_loss=0.3607 | val_corr=(0.559, 0.044) | test_loss=0.3609 | test_corr=(0.556, 0.038)
Epoch 10/200 | time=0.654s | train_loss=0.3682 | train_corr=(0.557, 0.018) | val_loss=0.3613 | val_corr=(0.563, 0.05) | test_loss=0.3609 | test_corr=(0.559, 0.045)
Epoch 11/200 | time=0.666s | train_loss=0.3551 | train_corr=(0.561, 0.078) | val_loss=0.3569 | val_corr=(0.561, 0.058) | test_loss=0.3576 | test_corr=(0.557, 0.053)
Epoch 12/200 | time=0.655s | train_loss=0.3507 | train_corr=(0.571, 0.067) | val_loss=0.356 | val_corr=(0.569, 0.055) | test_loss=0.3573 | test_corr=(0.564, 0.055)
Epoch 13/200 | time=0.651s | train_loss=0.3674 | train_corr=(0.585, 0.074) | val_loss=0.364 | val_corr=(0.563, 0.081) | test_loss=0.3629 | test_corr=(0.56, 0.079)
Epoch 14/200 | time=0.644s | train_loss=0.3479 | train_corr=(0.593, 0.079) | val_loss=0.3546 | val_corr=(0.572, 0.083) | test_loss=0.3563 | test_corr=(0.565, 0.086)
Epoch 15/200 | time=0.653s | train_loss=0.3523 | train_corr=(0.568, 0.093) | val_loss=0.3526 | val_corr=(0.57, 0.088) | test_loss=0.3548 | test_corr=(0.562, 0.091)
Epoch 16/200 | time=0.647s | train_loss=0.3458 | train_corr=(0.583, 0.104) | val_loss=0.3519 | val_corr=(0.572, 0.107) | test_loss=0.3522 | test_corr=(0.566, 0.109)
Epoch 17/200 | time=0.643s | train_loss=0.3482 | train_corr=(0.582, 0.094) | val_loss=0.3528 | val_corr=(0.585, 0.103) | test_loss=0.3543 | test_corr=(0.577, 0.107)
Epoch 18/200 | time=0.65s | train_loss=0.3419 | train_corr=(0.598, 0.085) | val_loss=0.3451 | val_corr=(0.594, 0.11) | test_loss=0.3474 | test_corr=(0.586, 0.115)
Epoch 19/200 | time=0.638s | train_loss=0.3412 | train_corr=(0.597, 0.122) | val_loss=0.3513 | val_corr=(0.596, 0.116) | test_loss=0.3547 | test_corr=(0.586, 0.12)
Epoch 20/200 | time=0.641s | train_loss=0.3462 | train_corr=(0.607, 0.119) | val_loss=0.3385 | val_corr=(0.613, 0.117) | test_loss=0.3403 | test_corr=(0.603, 0.124)
Epoch 21/200 | time=0.64s | train_loss=0.3356 | train_corr=(0.611, 0.163) | val_loss=0.3406 | val_corr=(0.617, 0.144) | test_loss=0.341 | test_corr=(0.607, 0.148)
Epoch 22/200 | time=0.638s | train_loss=0.3284 | train_corr=(0.634, 0.136) | val_loss=0.3344 | val_corr=(0.619, 0.163) | test_loss=0.3354 | test_corr=(0.61, 0.166)
Epoch 23/200 | time=0.63s | train_loss=0.3231 | train_corr=(0.636, 0.224) | val_loss=0.3267 | val_corr=(0.635, 0.214) | test_loss=0.3301 | test_corr=(0.623, 0.212)
Epoch 24/200 | time=0.639s | train_loss=0.3338 | train_corr=(0.639, 0.209) | val_loss=0.3223 | val_corr=(0.64, 0.233) | test_loss=0.3244 | test_corr=(0.629, 0.233)
Epoch 25/200 | time=0.638s | train_loss=0.3171 | train_corr=(0.66, 0.243) | val_loss=0.3253 | val_corr=(0.662, 0.299) | test_loss=0.3306 | test_corr=(0.649, 0.287)
Epoch 26/200 | time=0.637s | train_loss=0.3204 | train_corr=(0.655, 0.365) | val_loss=0.3134 | val_corr=(0.658, 0.372) | test_loss=0.315 | test_corr=(0.65, 0.356)
Epoch 27/200 | time=0.632s | train_loss=0.3038 | train_corr=(0.664, 0.46) | val_loss=0.3023 | val_corr=(0.68, 0.485) | test_loss=0.3058 | test_corr=(0.669, 0.467)
Epoch 28/200 | time=0.638s | train_loss=0.2982 | train_corr=(0.68, 0.552) | val_loss=0.2923 | val_corr=(0.689, 0.622) | test_loss=0.2966 | test_corr=(0.683, 0.606)
Epoch 29/200 | time=0.637s | train_loss=0.2783 | train_corr=(0.701, 0.727) | val_loss=0.2769 | val_corr=(0.698, 0.733) | test_loss=0.2805 | test_corr=(0.692, 0.725)
Epoch 30/200 | time=0.64s | train_loss=0.2739 | train_corr=(0.696, 0.754) | val_loss=0.2734 | val_corr=(0.693, 0.771) | test_loss=0.2737 | test_corr=(0.691, 0.77)
Epoch 31/200 | time=0.64s | train_loss=0.2629 | train_corr=(0.715, 0.793) | val_loss=0.2687 | val_corr=(0.705, 0.829) | test_loss=0.277 | test_corr=(0.695, 0.811)
Epoch 32/200 | time=0.627s | train_loss=0.2669 | train_corr=(0.699, 0.808) | val_loss=0.2614 | val_corr=(0.702, 0.8) | test_loss=0.2688 | test_corr=(0.692, 0.772)
Epoch 33/200 | time=0.651s | train_loss=0.2744 | train_corr=(0.71, 0.767) | val_loss=0.2453 | val_corr=(0.731, 0.854) | test_loss=0.2545 | test_corr=(0.716, 0.831)
Epoch 34/200 | time=0.645s | train_loss=0.234 | train_corr=(0.739, 0.862) | val_loss=0.2413 | val_corr=(0.736, 0.862) | test_loss=0.25 | test_corr=(0.721, 0.832)
Epoch 35/200 | time=0.655s | train_loss=0.229 | train_corr=(0.749, 0.882) | val_loss=0.2283 | val_corr=(0.751, 0.879) | test_loss=0.2353 | test_corr=(0.735, 0.861)
Epoch 36/200 | time=0.646s | train_loss=0.2226 | train_corr=(0.754, 0.882) | val_loss=0.2188 | val_corr=(0.757, 0.903) | test_loss=0.2312 | test_corr=(0.742, 0.867)
Epoch 37/200 | time=0.647s | train_loss=0.2108 | train_corr=(0.762, 0.915) | val_loss=0.2123 | val_corr=(0.765, 0.916) | test_loss=0.2218 | test_corr=(0.746, 0.892)
