Running on host gpu013
Using 8 Julia threads
Starting at Wed Feb 11 11:41:36 CET 2026
Loading Modules
Finished Loading Modules
Running Lux_AE_train.jl
Epoch 1/200 | time=110.872s | train_loss=0.5621 | train_corr=(0.117, 0.122) | val_loss=0.5639 | val_corr=(0.061, 0.089) | test_loss=0.5647 | test_corr=(0.057, 0.094)
Epoch 2/200 | time=0.562s | train_loss=0.5583 | train_corr=(0.287, 0.194) | val_loss=0.5469 | val_corr=(0.326, 0.152) | test_loss=0.5493 | test_corr=(0.33, 0.15)
Epoch 3/200 | time=0.552s | train_loss=0.5383 | train_corr=(0.227, 0.185) | val_loss=0.5224 | val_corr=(0.379, 0.169) | test_loss=0.5223 | test_corr=(0.395, 0.171)
Epoch 4/200 | time=0.552s | train_loss=0.4809 | train_corr=(0.495, 0.289) | val_loss=0.4887 | val_corr=(0.497, 0.277) | test_loss=0.4899 | test_corr=(0.522, 0.276)
Epoch 5/200 | time=0.552s | train_loss=0.4488 | train_corr=(0.602, 0.418) | val_loss=0.4502 | val_corr=(0.598, 0.425) | test_loss=0.4519 | test_corr=(0.623, 0.431)
Epoch 6/200 | time=0.557s | train_loss=0.43 | train_corr=(0.693, 0.484) | val_loss=0.4306 | val_corr=(0.719, 0.451) | test_loss=0.4366 | test_corr=(0.717, 0.452)
Epoch 7/200 | time=0.545s | train_loss=0.3679 | train_corr=(0.767, 0.552) | val_loss=0.3824 | val_corr=(0.786, 0.561) | test_loss=0.3959 | test_corr=(0.771, 0.558)
Epoch 8/200 | time=0.542s | train_loss=0.3265 | train_corr=(0.848, 0.646) | val_loss=0.3344 | val_corr=(0.842, 0.628) | test_loss=0.3529 | test_corr=(0.815, 0.625)
Epoch 9/200 | time=0.535s | train_loss=0.2976 | train_corr=(0.872, 0.668) | val_loss=0.3043 | val_corr=(0.872, 0.659) | test_loss=0.3288 | test_corr=(0.832, 0.654)
Epoch 10/200 | time=0.541s | train_loss=0.3011 | train_corr=(0.893, 0.66) | val_loss=0.3031 | val_corr=(0.886, 0.677) | test_loss=0.3318 | test_corr=(0.843, 0.665)
Epoch 11/200 | time=0.544s | train_loss=0.3052 | train_corr=(0.879, 0.659) | val_loss=0.3044 | val_corr=(0.881, 0.689) | test_loss=0.3257 | test_corr=(0.841, 0.687)
Epoch 12/200 | time=0.542s | train_loss=0.2881 | train_corr=(0.897, 0.688) | val_loss=0.2814 | val_corr=(0.901, 0.697) | test_loss=0.3113 | test_corr=(0.858, 0.684)
Epoch 13/200 | time=0.545s | train_loss=0.2801 | train_corr=(0.893, 0.688) | val_loss=0.2906 | val_corr=(0.886, 0.701) | test_loss=0.3197 | test_corr=(0.839, 0.69)
Epoch 14/200 | time=0.539s | train_loss=0.2514 | train_corr=(0.914, 0.747) | val_loss=0.2638 | val_corr=(0.911, 0.723) | test_loss=0.294 | test_corr=(0.871, 0.71)
Epoch 15/200 | time=0.542s | train_loss=0.2478 | train_corr=(0.914, 0.755) | val_loss=0.2456 | val_corr=(0.91, 0.755) | test_loss=0.2864 | test_corr=(0.869, 0.736)
Epoch 16/200 | time=0.541s | train_loss=0.2405 | train_corr=(0.92, 0.749) | val_loss=0.2399 | val_corr=(0.913, 0.764) | test_loss=0.2813 | test_corr=(0.865, 0.742)
Epoch 17/200 | time=0.546s | train_loss=0.2538 | train_corr=(0.907, 0.735) | val_loss=0.2404 | val_corr=(0.916, 0.76) | test_loss=0.2783 | test_corr=(0.869, 0.746)
Epoch 18/200 | time=0.557s | train_loss=0.2281 | train_corr=(0.924, 0.803) | val_loss=0.2426 | val_corr=(0.898, 0.747) | test_loss=0.2754 | test_corr=(0.863, 0.746)
Epoch 19/200 | time=0.546s | train_loss=0.2489 | train_corr=(0.919, 0.728) | val_loss=0.2374 | val_corr=(0.921, 0.777) | test_loss=0.2758 | test_corr=(0.873, 0.76)
Epoch 20/200 | time=0.546s | train_loss=0.2064 | train_corr=(0.939, 0.81) | val_loss=0.2272 | val_corr=(0.929, 0.805) | test_loss=0.268 | test_corr=(0.883, 0.788)
Epoch 21/200 | time=0.554s | train_loss=0.2103 | train_corr=(0.939, 0.805) | val_loss=0.2158 | val_corr=(0.926, 0.786) | test_loss=0.2549 | test_corr=(0.881, 0.771)
Epoch 22/200 | time=0.544s | train_loss=0.2129 | train_corr=(0.907, 0.804) | val_loss=0.2109 | val_corr=(0.923, 0.812) | test_loss=0.2552 | test_corr=(0.869, 0.796)
Epoch 23/200 | time=0.546s | train_loss=0.2103 | train_corr=(0.916, 0.809) | val_loss=0.1993 | val_corr=(0.925, 0.83) | test_loss=0.245 | test_corr=(0.879, 0.804)
Epoch 24/200 | time=0.543s | train_loss=0.1826 | train_corr=(0.937, 0.863) | val_loss=0.1798 | val_corr=(0.93, 0.869) | test_loss=0.2329 | test_corr=(0.877, 0.841)
Epoch 25/200 | time=0.547s | train_loss=0.1793 | train_corr=(0.925, 0.892) | val_loss=0.1719 | val_corr=(0.93, 0.895) | test_loss=0.2217 | test_corr=(0.88, 0.866)
Epoch 26/200 | time=0.542s | train_loss=0.1539 | train_corr=(0.935, 0.937) | val_loss=0.1573 | val_corr=(0.918, 0.943) | test_loss=0.2081 | test_corr=(0.868, 0.911)
