Running on host gpu012
Using 8 Julia threads
Starting at Wed Apr  8 20:38:59 CEST 2026
Loading Modules
Finished Loading Modules
Running hpc_AENODE_train.jl

Training AE for 200 epochs with λdiv=1000.0, λcurl=100.0)
Epoch 1/200 | time=120.294s | train_loss=0.818 | train_corr=(0.365, 0.024) | val_loss=0.823 | val_corr=(0.368, 0.013) | test_loss=0.8218 | test_corr=(0.368, 0.018)
Epoch 114/200 | time=0.655s | train_loss=0.068 | train_corr=(0.959, 0.991) | val_loss=0.0656 | val_corr=(0.961, 0.992) | test_loss=0.1281 | test_corr=(0.888, 0.938)
Epoch 115/200 | time=0.646s | train_loss=0.0635 | train_corr=(0.96, 0.993) | val_loss=0.0638 | val_corr=(0.962, 0.992) | test_loss=0.1254 | test_corr=(0.891, 0.942)
Epoch 116/200 | time=0.661s | train_loss=0.0619 | train_corr=(0.962, 0.993) | val_loss=0.0666 | val_corr=(0.96, 0.991) | test_loss=0.1271 | test_corr=(0.891, 0.941)
Epoch 117/200 | time=0.638s | train_loss=0.064 | train_corr=(0.964, 0.992) | val_loss=0.0694 | val_corr=(0.959, 0.991) | test_loss=0.1313 | test_corr=(0.888, 0.941)
Epoch 118/200 | time=0.62s | train_loss=0.062 | train_corr=(0.964, 0.993) | val_loss=0.0646 | val_corr=(0.962, 0.991) | test_loss=0.1257 | test_corr=(0.892, 0.937)
Epoch 119/200 | time=0.63s | train_loss=0.0686 | train_corr=(0.959, 0.989) | val_loss=0.0675 | val_corr=(0.958, 0.991) | test_loss=0.1323 | test_corr=(0.887, 0.94)
Epoch 120/200 | time=0.629s | train_loss=0.0708 | train_corr=(0.963, 0.99) | val_loss=0.0664 | val_corr=(0.961, 0.991) | test_loss=0.1302 | test_corr=(0.888, 0.941)
Epoch 121/200 | time=0.636s | train_loss=0.0699 | train_corr=(0.962, 0.991) | val_loss=0.0664 | val_corr=(0.963, 0.991) | test_loss=0.1252 | test_corr=(0.892, 0.943)
Epoch 122/200 | time=0.631s | train_loss=0.0659 | train_corr=(0.963, 0.989) | val_loss=0.0675 | val_corr=(0.962, 0.99) | test_loss=0.1249 | test_corr=(0.894, 0.939)
Epoch 123/200 | time=0.649s | train_loss=0.068 | train_corr=(0.961, 0.987) | val_loss=0.0631 | val_corr=(0.961, 0.992) | test_loss=0.1244 | test_corr=(0.891, 0.94)
Epoch 124/200 | time=0.637s | train_loss=0.07 | train_corr=(0.963, 0.99) | val_loss=0.0669 | val_corr=(0.959, 0.99) | test_loss=0.1276 | test_corr=(0.888, 0.939)
Epoch 125/200 | time=0.631s | train_loss=0.0644 | train_corr=(0.963, 0.991) | val_loss=0.0656 | val_corr=(0.961, 0.99) | test_loss=0.1271 | test_corr=(0.889, 0.937)
Epoch 126/200 | time=0.629s | train_loss=0.066 | train_corr=(0.96, 0.991) | val_loss=0.0691 | val_corr=(0.958, 0.989) | test_loss=0.1325 | test_corr=(0.886, 0.934)
Epoch 127/200 | time=0.638s | train_loss=0.0706 | train_corr=(0.962, 0.984) | val_loss=0.0727 | val_corr=(0.958, 0.983) | test_loss=0.1288 | test_corr=(0.886, 0.931)
Epoch 128/200 | time=0.632s | train_loss=0.0733 | train_corr=(0.959, 0.985) | val_loss=0.0926 | val_corr=(0.96, 0.985) | test_loss=0.1389 | test_corr=(0.891, 0.936)
Epoch 129/200 | time=0.647s | train_loss=0.0721 | train_corr=(0.958, 0.984) | val_loss=0.079 | val_corr=(0.951, 0.985) | test_loss=0.1322 | test_corr=(0.886, 0.94)
Epoch 130/200 | time=0.665s | train_loss=0.0665 | train_corr=(0.961, 0.991) | val_loss=0.0655 | val_corr=(0.961, 0.99) | test_loss=0.1257 | test_corr=(0.891, 0.939)
Epoch 131/200 | time=0.653s | train_loss=0.0719 | train_corr=(0.962, 0.986) | val_loss=0.0718 | val_corr=(0.957, 0.983) | test_loss=0.1309 | test_corr=(0.886, 0.936)
Epoch 132/200 | time=0.652s | train_loss=0.063 | train_corr=(0.961, 0.992) | val_loss=0.0678 | val_corr=(0.962, 0.992) | test_loss=0.1238 | test_corr=(0.893, 0.943)
Epoch 133/200 | time=0.656s | train_loss=0.0633 | train_corr=(0.962, 0.993) | val_loss=0.0611 | val_corr=(0.964, 0.993) | test_loss=0.1207 | test_corr=(0.895, 0.944)
Epoch 134/200 | time=0.652s | train_loss=0.0603 | train_corr=(0.962, 0.992) | val_loss=0.0642 | val_corr=(0.962, 0.99) | test_loss=0.122 | test_corr=(0.893, 0.942)
Epoch 135/200 | time=0.649s | train_loss=0.0625 | train_corr=(0.96, 0.99) | val_loss=0.0727 | val_corr=(0.961, 0.986) | test_loss=0.1265 | test_corr=(0.893, 0.939)
Epoch 136/200 | time=0.643s | train_loss=0.065 | train_corr=(0.961, 0.987) | val_loss=0.0678 | val_corr=(0.963, 0.988) | test_loss=0.1222 | test_corr=(0.896, 0.94)
Epoch 137/200 | time=0.655s | train_loss=0.0606 | train_corr=(0.962, 0.993) | val_loss=0.0668 | val_corr=(0.96, 0.987) | test_loss=0.1283 | test_corr=(0.889, 0.931)
Epoch 138/200 | time=0.658s | train_loss=0.0584 | train_corr=(0.964, 0.994) | val_loss=0.0651 | val_corr=(0.962, 0.99) | test_loss=0.1222 | test_corr=(0.893, 0.939)
Epoch 139/200 | time=0.651s | train_loss=0.0621 | train_corr=(0.963, 0.99) | val_loss=0.0591 | val_corr=(0.962, 0.993) | test_loss=0.1224 | test_corr=(0.893, 0.944)
Epoch 140/200 | time=0.637s | train_loss=0.0592 | train_corr=(0.965, 0.993) | val_loss=0.0622 | val_corr=(0.961, 0.991) | test_loss=0.1261 | test_corr=(0.889, 0.943)
