Running on host gpu011
Using 8 Julia threads
Starting at Thu Apr  9 15:14:51 CEST 2026
Loading Modules
Finished Loading Modules
Running hpc_AENODE_retrain.jl
Epoch 1/200 | time=141.054s | train_loss=0.817 | train_corr=(0.366, 0.024) | val_loss=0.8223 | val_corr=(0.368, 0.014) | test_loss=0.8211 | test_corr=(0.369, 0.018)
Epoch 2/200 | time=0.698s | train_loss=0.6191 | train_corr=(0.295, -0.007) | val_loss=0.6133 | val_corr=(0.407, -0.002) | test_loss=0.6113 | test_corr=(0.411, 0.009)
Epoch 3/200 | time=0.685s | train_loss=0.4097 | train_corr=(0.454, 0.003) | val_loss=0.4118 | val_corr=(0.471, 0.008) | test_loss=0.4106 | test_corr=(0.482, 0.02)
Epoch 4/200 | time=0.682s | train_loss=0.3812 | train_corr=(0.538, -0.007) | val_loss=0.3802 | val_corr=(0.534, -0.012) | test_loss=0.3815 | test_corr=(0.531, -0.001)
Epoch 5/200 | time=0.681s | train_loss=0.3675 | train_corr=(0.539, 0.032) | val_loss=0.3721 | val_corr=(0.545, 0.034) | test_loss=0.3712 | test_corr=(0.545, 0.027)
Epoch 6/200 | time=0.672s | train_loss=0.3741 | train_corr=(0.544, 0.034) | val_loss=0.3663 | val_corr=(0.554, 0.031) | test_loss=0.3665 | test_corr=(0.552, 0.02)
Epoch 7/200 | time=0.686s | train_loss=0.3588 | train_corr=(0.573, 0.036) | val_loss=0.3626 | val_corr=(0.556, 0.036) | test_loss=0.3632 | test_corr=(0.553, 0.025)
Epoch 8/200 | time=0.674s | train_loss=0.363 | train_corr=(0.557, 0.002) | val_loss=0.3604 | val_corr=(0.556, 0.045) | test_loss=0.3603 | test_corr=(0.555, 0.036)
Epoch 9/200 | time=0.673s | train_loss=0.35 | train_corr=(0.572, 0.069) | val_loss=0.3598 | val_corr=(0.559, 0.06) | test_loss=0.3607 | test_corr=(0.556, 0.055)
Epoch 10/200 | time=0.675s | train_loss=0.3616 | train_corr=(0.554, 0.044) | val_loss=0.3556 | val_corr=(0.563, 0.069) | test_loss=0.3564 | test_corr=(0.561, 0.067)
Epoch 11/200 | time=0.668s | train_loss=0.3529 | train_corr=(0.561, 0.111) | val_loss=0.3537 | val_corr=(0.564, 0.092) | test_loss=0.3548 | test_corr=(0.56, 0.088)
Epoch 12/200 | time=0.681s | train_loss=0.3487 | train_corr=(0.57, 0.108) | val_loss=0.3519 | val_corr=(0.57, 0.1) | test_loss=0.353 | test_corr=(0.567, 0.099)
Epoch 13/200 | time=0.66s | train_loss=0.3437 | train_corr=(0.588, 0.103) | val_loss=0.3512 | val_corr=(0.571, 0.107) | test_loss=0.353 | test_corr=(0.566, 0.105)
Epoch 14/200 | time=0.664s | train_loss=0.3427 | train_corr=(0.59, 0.126) | val_loss=0.3556 | val_corr=(0.566, 0.117) | test_loss=0.3571 | test_corr=(0.56, 0.115)
Epoch 15/200 | time=0.641s | train_loss=0.3549 | train_corr=(0.563, 0.136) | val_loss=0.3504 | val_corr=(0.567, 0.139) | test_loss=0.3505 | test_corr=(0.563, 0.136)
