Running on host gpu012
Using 8 Julia threads
Starting at Wed Feb 11 12:22:03 CET 2026
Loading Modules
Finished Loading Modules
Running Lux_AE_train.jl
Epoch 1/200 | time=110.528s | train_loss=0.5621 | train_corr=(0.111, 0.122) | val_loss=0.5639 | val_corr=(0.057, 0.09) | test_loss=0.5647 | test_corr=(0.052, 0.095)
Epoch 14/200 | time=0.563s | train_loss=0.2505 | train_corr=(0.913, 0.758) | val_loss=0.2578 | val_corr=(0.901, 0.73) | test_loss=0.2943 | test_corr=(0.854, 0.714)
Epoch 15/200 | time=0.568s | train_loss=0.246 | train_corr=(0.917, 0.723) | val_loss=0.2387 | val_corr=(0.93, 0.751) | test_loss=0.2789 | test_corr=(0.886, 0.727)
Epoch 16/200 | time=0.563s | train_loss=0.236 | train_corr=(0.924, 0.765) | val_loss=0.2346 | val_corr=(0.92, 0.762) | test_loss=0.2784 | test_corr=(0.864, 0.743)
Epoch 17/200 | time=0.568s | train_loss=0.2327 | train_corr=(0.926, 0.762) | val_loss=0.2222 | val_corr=(0.933, 0.786) | test_loss=0.2671 | test_corr=(0.881, 0.758)
Epoch 18/200 | time=0.566s | train_loss=0.2207 | train_corr=(0.922, 0.799) | val_loss=0.2216 | val_corr=(0.923, 0.765) | test_loss=0.2603 | test_corr=(0.878, 0.751)
Epoch 19/200 | time=0.568s | train_loss=0.2083 | train_corr=(0.939, 0.782) | val_loss=0.2138 | val_corr=(0.937, 0.781) | test_loss=0.2604 | test_corr=(0.888, 0.756)
Epoch 20/200 | time=0.563s | train_loss=0.2054 | train_corr=(0.931, 0.826) | val_loss=0.2198 | val_corr=(0.925, 0.793) | test_loss=0.2616 | test_corr=(0.88, 0.773)
Epoch 21/200 | time=0.574s | train_loss=0.1916 | train_corr=(0.935, 0.825) | val_loss=0.1962 | val_corr=(0.927, 0.818) | test_loss=0.2446 | test_corr=(0.882, 0.789)
Epoch 22/200 | time=0.572s | train_loss=0.2353 | train_corr=(0.886, 0.768) | val_loss=0.2161 | val_corr=(0.903, 0.809) | test_loss=0.2587 | test_corr=(0.855, 0.783)
Epoch 23/200 | time=0.57s | train_loss=0.2112 | train_corr=(0.915, 0.846) | val_loss=0.1962 | val_corr=(0.934, 0.853) | test_loss=0.2439 | test_corr=(0.88, 0.821)
Epoch 24/200 | time=0.565s | train_loss=0.1984 | train_corr=(0.909, 0.877) | val_loss=0.2026 | val_corr=(0.919, 0.863) | test_loss=0.2517 | test_corr=(0.86, 0.824)
Epoch 25/200 | time=0.576s | train_loss=0.1976 | train_corr=(0.931, 0.859) | val_loss=0.1799 | val_corr=(0.931, 0.903) | test_loss=0.2297 | test_corr=(0.878, 0.868)
Epoch 26/200 | time=0.565s | train_loss=0.1499 | train_corr=(0.937, 0.946) | val_loss=0.1545 | val_corr=(0.935, 0.942) | test_loss=0.2104 | test_corr=(0.881, 0.901)
Epoch 27/200 | time=0.571s | train_loss=0.1291 | train_corr=(0.948, 0.962) | val_loss=0.1412 | val_corr=(0.94, 0.952) | test_loss=0.1991 | test_corr=(0.891, 0.907)
Epoch 28/200 | time=0.564s | train_loss=0.1407 | train_corr=(0.937, 0.953) | val_loss=0.1395 | val_corr=(0.94, 0.949) | test_loss=0.1989 | test_corr=(0.888, 0.911)
Epoch 29/200 | time=0.569s | train_loss=0.1343 | train_corr=(0.931, 0.955) | val_loss=0.1314 | val_corr=(0.943, 0.958) | test_loss=0.1944 | test_corr=(0.891, 0.911)
Epoch 30/200 | time=0.568s | train_loss=0.1239 | train_corr=(0.951, 0.965) | val_loss=0.1222 | val_corr=(0.951, 0.963) | test_loss=0.1905 | test_corr=(0.894, 0.921)
Epoch 31/200 | time=0.569s | train_loss=0.1209 | train_corr=(0.947, 0.958) | val_loss=0.1254 | val_corr=(0.942, 0.957) | test_loss=0.1901 | test_corr=(0.888, 0.915)
Epoch 32/200 | time=0.57s | train_loss=0.1278 | train_corr=(0.943, 0.955) | val_loss=0.1313 | val_corr=(0.945, 0.95) | test_loss=0.1911 | test_corr=(0.892, 0.918)
Epoch 33/200 | time=0.567s | train_loss=0.1541 | train_corr=(0.937, 0.953) | val_loss=0.1337 | val_corr=(0.95, 0.954) | test_loss=0.1952 | test_corr=(0.894, 0.911)
Epoch 34/200 | time=0.548s | train_loss=0.1373 | train_corr=(0.953, 0.958) | val_loss=0.149 | val_corr=(0.942, 0.943) | test_loss=0.196 | test_corr=(0.898, 0.91)
Epoch 35/200 | time=0.553s | train_loss=0.1364 | train_corr=(0.935, 0.955) | val_loss=0.1227 | val_corr=(0.954, 0.964) | test_loss=0.1897 | test_corr=(0.9, 0.921)
Epoch 36/200 | time=0.547s | train_loss=0.1138 | train_corr=(0.948, 0.963) | val_loss=0.1263 | val_corr=(0.947, 0.951) | test_loss=0.188 | test_corr=(0.898, 0.911)
Epoch 37/200 | time=0.547s | train_loss=0.1215 | train_corr=(0.953, 0.956) | val_loss=0.1206 | val_corr=(0.958, 0.958) | test_loss=0.1889 | test_corr=(0.904, 0.916)
Epoch 38/200 | time=0.546s | train_loss=0.1206 | train_corr=(0.956, 0.959) | val_loss=0.1154 | val_corr=(0.961, 0.966) | test_loss=0.1828 | test_corr=(0.908, 0.921)
Epoch 39/200 | time=0.547s | train_loss=0.112 | train_corr=(0.961, 0.962) | val_loss=0.1195 | val_corr=(0.955, 0.956) | test_loss=0.1922 | test_corr=(0.896, 0.906)
Epoch 40/200 | time=0.547s | train_loss=0.1166 | train_corr=(0.957, 0.965) | val_loss=0.1101 | val_corr=(0.96, 0.969) | test_loss=0.182 | test_corr=(0.907, 0.923)
Epoch 41/200 | time=0.546s | train_loss=0.1094 | train_corr=(0.959, 0.963) | val_loss=0.106 | val_corr=(0.962, 0.971) | test_loss=0.1785 | test_corr=(0.905, 0.928)
Epoch 42/200 | time=0.549s | train_loss=0.1024 | train_corr=(0.958, 0.976) | val_loss=0.1075 | val_corr=(0.958, 0.967) | test_loss=0.1813 | test_corr=(0.896, 0.923)
Epoch 43/200 | time=0.555s | train_loss=0.1254 | train_corr=(0.951, 0.957) | val_loss=0.12 | val_corr=(0.956, 0.962) | test_loss=0.1884 | test_corr=(0.903, 0.916)
Epoch 44/200 | time=0.544s | train_loss=0.1156 | train_corr=(0.963, 0.969) | val_loss=0.1235 | val_corr=(0.957, 0.961) | test_loss=0.1862 | test_corr=(0.909, 0.915)
Epoch 45/200 | time=0.549s | train_loss=0.1192 | train_corr=(0.956, 0.962) | val_loss=0.1209 | val_corr=(0.957, 0.96) | test_loss=0.1925 | test_corr=(0.894, 0.919)
Epoch 46/200 | time=0.544s | train_loss=0.1232 | train_corr=(0.961, 0.961) | val_loss=0.1238 | val_corr=(0.956, 0.962) | test_loss=0.1851 | test_corr=(0.905, 0.922)
Epoch 47/200 | time=0.538s | train_loss=0.1173 | train_corr=(0.958, 0.962) | val_loss=0.1194 | val_corr=(0.956, 0.956) | test_loss=0.1887 | test_corr=(0.898, 0.916)
Epoch 48/200 | time=0.533s | train_loss=0.1213 | train_corr=(0.963, 0.963) | val_loss=0.1177 | val_corr=(0.962, 0.965) | test_loss=0.1862 | test_corr=(0.905, 0.924)
Epoch 49/200 | time=0.518s | train_loss=0.1218 | train_corr=(0.955, 0.957) | val_loss=0.117 | val_corr=(0.959, 0.962) | test_loss=0.1855 | test_corr=(0.904, 0.922)
Epoch 50/200 | time=0.517s | train_loss=0.1025 | train_corr=(0.967, 0.974) | val_loss=0.1039 | val_corr=(0.964, 0.973) | test_loss=0.1813 | test_corr=(0.903, 0.925)
Epoch 51/200 | time=0.523s | train_loss=0.1034 | train_corr=(0.968, 0.971) | val_loss=0.1074 | val_corr=(0.963, 0.967) | test_loss=0.1822 | test_corr=(0.905, 0.919)
Epoch 52/200 | time=0.518s | train_loss=0.1056 | train_corr=(0.967, 0.97) | val_loss=0.1062 | val_corr=(0.966, 0.969) | test_loss=0.1828 | test_corr=(0.905, 0.923)
Epoch 53/200 | time=0.517s | train_loss=0.1014 | train_corr=(0.963, 0.973) | val_loss=0.1037 | val_corr=(0.963, 0.971) | test_loss=0.1807 | test_corr=(0.905, 0.924)
Epoch 54/200 | time=0.518s | train_loss=0.1057 | train_corr=(0.969, 0.967) | val_loss=0.107 | val_corr=(0.963, 0.969) | test_loss=0.1839 | test_corr=(0.9, 0.923)
Epoch 55/200 | time=0.517s | train_loss=0.1 | train_corr=(0.966, 0.974) | val_loss=0.1058 | val_corr=(0.968, 0.973) | test_loss=0.1825 | test_corr=(0.905, 0.927)
Epoch 56/200 | time=0.517s | train_loss=0.1002 | train_corr=(0.968, 0.972) | val_loss=0.1034 | val_corr=(0.964, 0.97) | test_loss=0.179 | test_corr=(0.906, 0.922)
Epoch 57/200 | time=0.516s | train_loss=0.1034 | train_corr=(0.963, 0.971) | val_loss=0.1118 | val_corr=(0.963, 0.968) | test_loss=0.1857 | test_corr=(0.903, 0.924)
Epoch 58/200 | time=0.515s | train_loss=0.1005 | train_corr=(0.971, 0.971) | val_loss=0.0958 | val_corr=(0.97, 0.976) | test_loss=0.1752 | test_corr=(0.912, 0.931)
Epoch 59/200 | time=0.516s | train_loss=0.0948 | train_corr=(0.968, 0.972) | val_loss=0.098 | val_corr=(0.968, 0.972) | test_loss=0.1767 | test_corr=(0.909, 0.929)
Epoch 60/200 | time=0.515s | train_loss=0.1014 | train_corr=(0.968, 0.974) | val_loss=0.0924 | val_corr=(0.969, 0.978) | test_loss=0.1741 | test_corr=(0.908, 0.931)
Epoch 61/200 | time=0.515s | train_loss=0.1088 | train_corr=(0.966, 0.966) | val_loss=0.0949 | val_corr=(0.97, 0.973) | test_loss=0.1755 | test_corr=(0.91, 0.925)
Epoch 62/200 | time=0.519s | train_loss=0.1072 | train_corr=(0.965, 0.968) | val_loss=0.1032 | val_corr=(0.967, 0.971) | test_loss=0.1815 | test_corr=(0.908, 0.921)
Epoch 63/200 | time=0.52s | train_loss=0.1049 | train_corr=(0.966, 0.97) | val_loss=0.1022 | val_corr=(0.967, 0.97) | test_loss=0.1791 | test_corr=(0.91, 0.923)
Epoch 64/200 | time=0.521s | train_loss=0.0972 | train_corr=(0.965, 0.97) | val_loss=0.1038 | val_corr=(0.963, 0.967) | test_loss=0.1855 | test_corr=(0.897, 0.918)
Epoch 65/200 | time=0.522s | train_loss=0.1233 | train_corr=(0.957, 0.96) | val_loss=0.1223 | val_corr=(0.959, 0.961) | test_loss=0.1918 | test_corr=(0.902, 0.911)
Epoch 66/200 | time=0.528s | train_loss=0.1186 | train_corr=(0.96, 0.962) | val_loss=0.1296 | val_corr=(0.958, 0.957) | test_loss=0.1904 | test_corr=(0.904, 0.913)
Epoch 67/200 | time=0.521s | train_loss=0.1201 | train_corr=(0.966, 0.957) | val_loss=0.1079 | val_corr=(0.968, 0.972) | test_loss=0.1827 | test_corr=(0.909, 0.923)
Epoch 68/200 | time=0.522s | train_loss=0.102 | train_corr=(0.969, 0.976) | val_loss=0.1073 | val_corr=(0.965, 0.973) | test_loss=0.1791 | test_corr=(0.906, 0.93)
Epoch 69/200 | time=0.521s | train_loss=0.1074 | train_corr=(0.968, 0.967) | val_loss=0.1067 | val_corr=(0.961, 0.967) | test_loss=0.1856 | test_corr=(0.898, 0.916)
Epoch 70/200 | time=0.52s | train_loss=0.098 | train_corr=(0.964, 0.975) | val_loss=0.1039 | val_corr=(0.966, 0.972) | test_loss=0.1827 | test_corr=(0.905, 0.929)
Epoch 71/200 | time=0.52s | train_loss=0.0933 | train_corr=(0.966, 0.979) | val_loss=0.0933 | val_corr=(0.969, 0.979) | test_loss=0.1744 | test_corr=(0.906, 0.933)
Epoch 72/200 | time=0.521s | train_loss=0.0862 | train_corr=(0.974, 0.982) | val_loss=0.0884 | val_corr=(0.972, 0.979) | test_loss=0.1745 | test_corr=(0.91, 0.93)
Epoch 73/200 | time=0.521s | train_loss=0.0905 | train_corr=(0.975, 0.977) | val_loss=0.0849 | val_corr=(0.974, 0.981) | test_loss=0.1731 | test_corr=(0.91, 0.932)
Epoch 74/200 | time=0.521s | train_loss=0.0924 | train_corr=(0.97, 0.976) | val_loss=0.0912 | val_corr=(0.973, 0.977) | test_loss=0.1737 | test_corr=(0.911, 0.924)
Epoch 75/200 | time=0.521s | train_loss=0.0972 | train_corr=(0.969, 0.975) | val_loss=0.0965 | val_corr=(0.969, 0.974) | test_loss=0.1762 | test_corr=(0.91, 0.927)
Epoch 76/200 | time=0.521s | train_loss=0.1042 | train_corr=(0.958, 0.963) | val_loss=0.1019 | val_corr=(0.967, 0.967) | test_loss=0.181 | test_corr=(0.908, 0.919)
Epoch 77/200 | time=0.52s | train_loss=0.1029 | train_corr=(0.97, 0.972) | val_loss=0.1017 | val_corr=(0.971, 0.975) | test_loss=0.1818 | test_corr=(0.908, 0.923)
Epoch 78/200 | time=0.52s | train_loss=0.0956 | train_corr=(0.971, 0.974) | val_loss=0.0987 | val_corr=(0.968, 0.974) | test_loss=0.1755 | test_corr=(0.91, 0.927)
Epoch 79/200 | time=0.521s | train_loss=0.0845 | train_corr=(0.974, 0.98) | val_loss=0.0834 | val_corr=(0.973, 0.98) | test_loss=0.1722 | test_corr=(0.91, 0.931)
Epoch 80/200 | time=0.525s | train_loss=0.0884 | train_corr=(0.974, 0.976) | val_loss=0.0921 | val_corr=(0.975, 0.976) | test_loss=0.1731 | test_corr=(0.914, 0.928)
Epoch 81/200 | time=0.523s | train_loss=0.0989 | train_corr=(0.97, 0.973) | val_loss=0.0854 | val_corr=(0.974, 0.979) | test_loss=0.1739 | test_corr=(0.911, 0.931)
Epoch 82/200 | time=0.52s | train_loss=0.0966 | train_corr=(0.974, 0.977) | val_loss=0.0913 | val_corr=(0.973, 0.977) | test_loss=0.1727 | test_corr=(0.912, 0.929)
Epoch 83/200 | time=0.521s | train_loss=0.091 | train_corr=(0.973, 0.978) | val_loss=0.0938 | val_corr=(0.97, 0.976) | test_loss=0.1758 | test_corr=(0.908, 0.926)
Epoch 84/200 | time=0.523s | train_loss=0.0944 | train_corr=(0.971, 0.975) | val_loss=0.0966 | val_corr=(0.971, 0.975) | test_loss=0.1768 | test_corr=(0.909, 0.92)
Epoch 85/200 | time=0.521s | train_loss=0.0889 | train_corr=(0.974, 0.977) | val_loss=0.093 | val_corr=(0.97, 0.975) | test_loss=0.1733 | test_corr=(0.91, 0.932)
Epoch 86/200 | time=0.52s | train_loss=0.0918 | train_corr=(0.97, 0.978) | val_loss=0.0895 | val_corr=(0.971, 0.978) | test_loss=0.173 | test_corr=(0.91, 0.928)
Epoch 87/200 | time=0.55s | train_loss=0.0855 | train_corr=(0.976, 0.978) | val_loss=0.0879 | val_corr=(0.973, 0.978) | test_loss=0.1749 | test_corr=(0.91, 0.932)
Epoch 88/200 | time=0.521s | train_loss=0.0874 | train_corr=(0.974, 0.978) | val_loss=0.0889 | val_corr=(0.972, 0.977) | test_loss=0.1721 | test_corr=(0.913, 0.928)
Epoch 89/200 | time=0.52s | train_loss=0.0959 | train_corr=(0.968, 0.971) | val_loss=0.0963 | val_corr=(0.969, 0.973) | test_loss=0.1745 | test_corr=(0.912, 0.927)
Epoch 90/200 | time=0.521s | train_loss=0.0968 | train_corr=(0.973, 0.975) | val_loss=0.098 | val_corr=(0.968, 0.974) | test_loss=0.1776 | test_corr=(0.907, 0.924)
Epoch 91/200 | time=0.521s | train_loss=0.0904 | train_corr=(0.969, 0.977) | val_loss=0.0982 | val_corr=(0.971, 0.973) | test_loss=0.1727 | test_corr=(0.914, 0.929)
Epoch 92/200 | time=0.52s | train_loss=0.1004 | train_corr=(0.962, 0.97) | val_loss=0.1016 | val_corr=(0.968, 0.974) | test_loss=0.1794 | test_corr=(0.906, 0.925)
Epoch 93/200 | time=0.526s | train_loss=0.0876 | train_corr=(0.974, 0.977) | val_loss=0.098 | val_corr=(0.97, 0.972) | test_loss=0.1793 | test_corr=(0.908, 0.919)
Epoch 94/200 | time=0.52s | train_loss=0.0961 | train_corr=(0.97, 0.974) | val_loss=0.0985 | val_corr=(0.972, 0.971) | test_loss=0.181 | test_corr=(0.91, 0.922)
Epoch 95/200 | time=0.52s | train_loss=0.0948 | train_corr=(0.97, 0.978) | val_loss=0.0962 | val_corr=(0.974, 0.976) | test_loss=0.1805 | test_corr=(0.908, 0.927)
Epoch 96/200 | time=0.52s | train_loss=0.0979 | train_corr=(0.968, 0.975) | val_loss=0.0927 | val_corr=(0.969, 0.973) | test_loss=0.1756 | test_corr=(0.909, 0.926)
Epoch 97/200 | time=0.52s | train_loss=0.08 | train_corr=(0.974, 0.982) | val_loss=0.0917 | val_corr=(0.972, 0.978) | test_loss=0.1715 | test_corr=(0.914, 0.932)
Epoch 98/200 | time=0.52s | train_loss=0.0831 | train_corr=(0.973, 0.98) | val_loss=0.0875 | val_corr=(0.972, 0.979) | test_loss=0.1737 | test_corr=(0.909, 0.928)
Epoch 99/200 | time=0.52s | train_loss=0.0847 | train_corr=(0.974, 0.979) | val_loss=0.088 | val_corr=(0.972, 0.976) | test_loss=0.1703 | test_corr=(0.914, 0.929)
Epoch 100/200 | time=0.524s | train_loss=0.0824 | train_corr=(0.969, 0.982) | val_loss=0.0899 | val_corr=(0.97, 0.978) | test_loss=0.1786 | test_corr=(0.906, 0.926)
Epoch 101/200 | time=0.52s | train_loss=0.0846 | train_corr=(0.973, 0.98) | val_loss=0.087 | val_corr=(0.971, 0.979) | test_loss=0.1727 | test_corr=(0.909, 0.927)
Epoch 102/200 | time=0.52s | train_loss=0.0881 | train_corr=(0.976, 0.978) | val_loss=0.0831 | val_corr=(0.974, 0.981) | test_loss=0.1725 | test_corr=(0.909, 0.929)
Epoch 103/200 | time=0.523s | train_loss=0.094 | train_corr=(0.971, 0.977) | val_loss=0.0835 | val_corr=(0.976, 0.981) | test_loss=0.1694 | test_corr=(0.914, 0.932)
Epoch 104/200 | time=0.52s | train_loss=0.0869 | train_corr=(0.97, 0.981) | val_loss=0.0851 | val_corr=(0.969, 0.981) | test_loss=0.169 | test_corr=(0.908, 0.935)
Epoch 105/200 | time=0.522s | train_loss=0.0878 | train_corr=(0.973, 0.979) | val_loss=0.0897 | val_corr=(0.973, 0.975) | test_loss=0.1692 | test_corr=(0.917, 0.931)
Epoch 106/200 | time=0.541s | train_loss=0.0815 | train_corr=(0.975, 0.983) | val_loss=0.0876 | val_corr=(0.973, 0.977) | test_loss=0.1746 | test_corr=(0.91, 0.924)
Epoch 107/200 | time=0.521s | train_loss=0.0784 | train_corr=(0.977, 0.981) | val_loss=0.0877 | val_corr=(0.973, 0.978) | test_loss=0.1696 | test_corr=(0.914, 0.935)
Epoch 108/200 | time=0.52s | train_loss=0.0887 | train_corr=(0.969, 0.979) | val_loss=0.0958 | val_corr=(0.969, 0.973) | test_loss=0.1778 | test_corr=(0.905, 0.923)
Epoch 109/200 | time=0.519s | train_loss=0.0883 | train_corr=(0.972, 0.98) | val_loss=0.0913 | val_corr=(0.971, 0.977) | test_loss=0.1743 | test_corr=(0.909, 0.931)
Epoch 110/200 | time=0.519s | train_loss=0.0855 | train_corr=(0.97, 0.979) | val_loss=0.0984 | val_corr=(0.967, 0.973) | test_loss=0.1798 | test_corr=(0.903, 0.922)
Epoch 111/200 | time=0.52s | train_loss=0.0796 | train_corr=(0.972, 0.982) | val_loss=0.0839 | val_corr=(0.972, 0.979) | test_loss=0.1725 | test_corr=(0.908, 0.93)
Epoch 112/200 | time=0.52s | train_loss=0.0899 | train_corr=(0.972, 0.977) | val_loss=0.0897 | val_corr=(0.973, 0.975) | test_loss=0.1792 | test_corr=(0.908, 0.919)
Epoch 113/200 | time=0.522s | train_loss=0.0949 | train_corr=(0.967, 0.974) | val_loss=0.09 | val_corr=(0.972, 0.976) | test_loss=0.1763 | test_corr=(0.909, 0.922)
Epoch 114/200 | time=0.52s | train_loss=0.0904 | train_corr=(0.971, 0.979) | val_loss=0.0969 | val_corr=(0.968, 0.976) | test_loss=0.1792 | test_corr=(0.906, 0.927)
Epoch 115/200 | time=0.52s | train_loss=0.0863 | train_corr=(0.968, 0.98) | val_loss=0.0872 | val_corr=(0.973, 0.979) | test_loss=0.1711 | test_corr=(0.914, 0.931)
Epoch 116/200 | time=0.521s | train_loss=0.081 | train_corr=(0.976, 0.983) | val_loss=0.0777 | val_corr=(0.976, 0.982) | test_loss=0.1724 | test_corr=(0.911, 0.928)
Epoch 117/200 | time=0.52s | train_loss=0.0867 | train_corr=(0.973, 0.982) | val_loss=0.0814 | val_corr=(0.973, 0.982) | test_loss=0.171 | test_corr=(0.911, 0.931)
Epoch 118/200 | time=0.52s | train_loss=0.076 | train_corr=(0.977, 0.98) | val_loss=0.0771 | val_corr=(0.977, 0.98) | test_loss=0.1686 | test_corr=(0.915, 0.929)
Epoch 119/200 | time=0.522s | train_loss=0.0741 | train_corr=(0.976, 0.984) | val_loss=0.0787 | val_corr=(0.975, 0.982) | test_loss=0.1701 | test_corr=(0.914, 0.928)
Epoch 120/200 | time=0.535s | train_loss=0.078 | train_corr=(0.974, 0.98) | val_loss=0.0814 | val_corr=(0.973, 0.981) | test_loss=0.1706 | test_corr=(0.912, 0.93)
Epoch 121/200 | time=0.521s | train_loss=0.0894 | train_corr=(0.973, 0.981) | val_loss=0.0829 | val_corr=(0.971, 0.981) | test_loss=0.1711 | test_corr=(0.91, 0.932)
Epoch 122/200 | time=0.523s | train_loss=0.0853 | train_corr=(0.969, 0.98) | val_loss=0.0808 | val_corr=(0.975, 0.982) | test_loss=0.169 | test_corr=(0.912, 0.935)
Epoch 123/200 | time=0.52s | train_loss=0.0937 | train_corr=(0.972, 0.977) | val_loss=0.0912 | val_corr=(0.971, 0.975) | test_loss=0.1757 | test_corr=(0.908, 0.925)
Epoch 124/200 | time=0.52s | train_loss=0.0915 | train_corr=(0.973, 0.974) | val_loss=0.0864 | val_corr=(0.97, 0.979) | test_loss=0.1755 | test_corr=(0.908, 0.929)
Epoch 125/200 | time=0.522s | train_loss=0.0849 | train_corr=(0.969, 0.981) | val_loss=0.0836 | val_corr=(0.972, 0.98) | test_loss=0.1755 | test_corr=(0.907, 0.925)
Epoch 126/200 | time=0.52s | train_loss=0.082 | train_corr=(0.968, 0.984) | val_loss=0.0819 | val_corr=(0.971, 0.983) | test_loss=0.1709 | test_corr=(0.908, 0.933)
Epoch 127/200 | time=0.52s | train_loss=0.0782 | train_corr=(0.97, 0.983) | val_loss=0.0791 | val_corr=(0.969, 0.983) | test_loss=0.1697 | test_corr=(0.906, 0.935)
Epoch 128/200 | time=0.521s | train_loss=0.0829 | train_corr=(0.972, 0.978) | val_loss=0.0804 | val_corr=(0.974, 0.98) | test_loss=0.1718 | test_corr=(0.912, 0.93)
Epoch 129/200 | time=0.521s | train_loss=0.0859 | train_corr=(0.97, 0.979) | val_loss=0.0875 | val_corr=(0.971, 0.979) | test_loss=0.1718 | test_corr=(0.911, 0.932)
Epoch 130/200 | time=0.52s | train_loss=0.0867 | train_corr=(0.971, 0.979) | val_loss=0.0771 | val_corr=(0.973, 0.983) | test_loss=0.169 | test_corr=(0.912, 0.933)
Epoch 131/200 | time=0.52s | train_loss=0.0826 | train_corr=(0.97, 0.982) | val_loss=0.0811 | val_corr=(0.971, 0.981) | test_loss=0.1694 | test_corr=(0.911, 0.93)
Epoch 132/200 | time=0.52s | train_loss=0.0857 | train_corr=(0.968, 0.981) | val_loss=0.0818 | val_corr=(0.971, 0.982) | test_loss=0.168 | test_corr=(0.913, 0.936)
Epoch 133/200 | time=0.52s | train_loss=0.0782 | train_corr=(0.973, 0.982) | val_loss=0.0796 | val_corr=(0.973, 0.981) | test_loss=0.1734 | test_corr=(0.908, 0.928)
Epoch 134/200 | time=0.52s | train_loss=0.0812 | train_corr=(0.976, 0.984) | val_loss=0.0814 | val_corr=(0.972, 0.982) | test_loss=0.1724 | test_corr=(0.909, 0.932)
Epoch 135/200 | time=0.52s | train_loss=0.092 | train_corr=(0.967, 0.98) | val_loss=0.0907 | val_corr=(0.971, 0.982) | test_loss=0.1767 | test_corr=(0.909, 0.932)
Epoch 136/200 | time=0.52s | train_loss=0.0745 | train_corr=(0.974, 0.985) | val_loss=0.0768 | val_corr=(0.974, 0.983) | test_loss=0.1669 | test_corr=(0.913, 0.935)
Epoch 137/200 | time=0.52s | train_loss=0.0783 | train_corr=(0.971, 0.984) | val_loss=0.0781 | val_corr=(0.971, 0.981) | test_loss=0.1691 | test_corr=(0.91, 0.932)
Epoch 138/200 | time=0.526s | train_loss=0.0768 | train_corr=(0.971, 0.984) | val_loss=0.0784 | val_corr=(0.973, 0.983) | test_loss=0.1691 | test_corr=(0.915, 0.933)
Epoch 139/200 | time=0.518s | train_loss=0.0869 | train_corr=(0.97, 0.984) | val_loss=0.076 | val_corr=(0.971, 0.984) | test_loss=0.1678 | test_corr=(0.911, 0.933)
Epoch 140/200 | time=0.532s | train_loss=0.0739 | train_corr=(0.974, 0.984) | val_loss=0.0805 | val_corr=(0.969, 0.984) | test_loss=0.1711 | test_corr=(0.906, 0.932)
